CustomerKey,Customer Code,Title,Name,Birth Date,Marital Status,Gender,Yearly Income,Total Children,Children At Home,Education,Occupation,House Ownership,Cars Owned,Continent,City,State,CountryRegion,Address Line 1,Address Line 2,Phone,Date First Purchase,Customer Type,Company Name
17374,28373,,"Lopez, Shane",25-09-1966 00:00,S,M,10000,4,4,Partial High School,Manual,No Owner,2,Europe,Paris,Seine (Paris),France,"6, avenue des Laurentides",,1 (11) 500 555-0181,06-02-2004 00:00,Person,
17379,28378,,"Sanchez, Sara",06-09-1966 00:00,S,F,20000,2,2,High School,Manual,No Owner,0,Europe,Drancy,Seine Saint Denis,France,"2, place de Brazaville",,1 (11) 500 555-0164,23-06-2004 00:00,Person,
17381,28380,,"Goel, Lindsay",04-02-1965 00:00,S,F,10000,5,3,Partial High School,Manual,No Owner,2,Europe,Orly,Val de Marne,France,"11, rue du Puits Dixme",,1 (11) 500 555-0113,04-05-2004 00:00,Person,
17390,28389,,"Martinez, Rachael",18-12-1964 00:00,S,F,20000,3,3,High School,Manual,No Owner,0,Europe,Pantin,Seine Saint Denis,France,"14, avenue du Port",,1 (11) 500 555-0190,01-07-2001 00:00,Person,
17391,28390,,"Suri, Frederick",02-04-1964 00:00,S,M,20000,3,3,High School,Manual,No Owner,1,Europe,Colombes,Hauts de Seine,France,"180, boulevard Beau Marchais",,1 (11) 500 555-0190,27-07-2001 00:00,Person,
17399,28398,,"Lal, Shawn",05-02-1963 00:00,S,M,30000,2,2,Partial College,Clerical,No Owner,0,Europe,Paris La Defense,Hauts de Seine,France,"99, rue du Départ",,1 (11) 500 555-0116,10-01-2004 00:00,Person,
17403,28402,,"Kumar, Kristin",26-05-1965 00:00,S,F,30000,2,2,Partial College,Clerical,No Owner,1,Europe,Paris,Seine (Paris),France,"1090, quai de Grenelle",,1 (11) 500 555-0190,16-08-2003 00:00,Person,
17408,28407,,"Miller, Emma",28-10-1963 00:00,S,F,30000,3,3,Partial College,Clerical,No Owner,0,Europe,Villeneuve-d'Ascq,Nord,France,"2626, avenue de l´Europe",,1 (11) 500 555-0185,14-11-2001 00:00,Person,
17415,28414,,"Luo, Bradley",20-06-1978 00:00,S,M,30000,3,3,Partial College,Clerical,No Owner,2,Europe,Metz,Moselle,France,"560, rue des Bouchers",,1 (11) 500 555-0161,21-11-2001 00:00,Person,
17423,28422,,"Moyer, Joy",06-07-1977 00:00,S,F,30000,5,5,Partial College,Clerical,No Owner,3,Europe,Pantin,Seine Saint Denis,France,"244, rue de Bas Marin",,1 (11) 500 555-0170,19-06-2004 00:00,Person,
17515,28514,,"Chen, Lisa",11-06-1969 00:00,S,F,10000,2,2,High School,Manual,No Owner,0,Europe,Les Ulis,Essonne,France,"109, avenue des Ternes",,1 (11) 500 555-0130,29-10-2003 00:00,Person,
17898,28897,,"Ross, Jennifer",18-03-1953 00:00,S,F,80000,4,2,Partial College,Professional,No Owner,2,Europe,Versailles,Yveline,France,"201bis, boulevard Saint Germain",,1 (11) 500 555-0189,09-07-2004 00:00,Person,
17905,28904,,"Flores, Ian",10-04-1951 00:00,M,M,70000,5,2,Partial High School,Skilled Manual,No Owner,2,Europe,Dunkerque,Nord,France,"5402, rue Lauriston",,1 (11) 500 555-0123,08-01-2003 00:00,Person,
18394,29393,,"Rai, Sheena",13-11-1963 00:00,S,F,30000,2,2,Partial College,Clerical,No Owner,0,Europe,Orly,Val de Marne,France,"66, rue de Fontfroide",,1 (11) 500 555-0114,02-08-2003 00:00,Person,
18403,29402,,"Andersen, Damien",21-04-1964 00:00,S,M,30000,2,2,Partial College,Clerical,No Owner,2,Europe,Saint Germain en Laye,Yveline,France,"2, rue de Maubeuge",,1 (11) 500 555-0154,03-04-2004 00:00,Person,
18405,29404,,"Ross, Chloe",06-05-1963 00:00,S,F,30000,3,3,Partial College,Clerical,No Owner,0,Europe,Versailles,Yveline,France,"9402, rue Lauriston",,1 (11) 500 555-0184,06-02-2003 00:00,Person,
18415,29414,,"Patel, Lydia",25-08-1978 00:00,S,F,30000,3,3,Partial College,Clerical,No Owner,2,Europe,Villeneuve-d'Ascq,Nord,France,"87, rue de la Comédie",,1 (11) 500 555-0191,21-02-2003 00:00,Person,
440,11439,,"Munoz, Janet",17-05-1948 00:00,M,F,90000,4,1,High School,Management,No Owner,3,Europe,Paris La Defense,Hauts de Seine,France,"61, rue Pierre-Demoulin",,1 (11) 500 555-0148,02-06-2003 00:00,Person,
1132,12131,,"Dominguez, Randall",17-10-1955 00:00,M,M,90000,2,1,High School,Professional,No Owner,2,Europe,Dunkerque,Nord,France,"244, rue des Rosiers",,1 (11) 500 555-0136,24-08-2001 00:00,Person,
1297,12296,,"Sara, Francisco",15-02-1945 00:00,M,M,70000,5,1,High School,Professional,No Owner,2,Europe,Les Ulis,Essonne,France,"24, rue Descartes",,1 (11) 500 555-0166,19-11-2001 00:00,Person,
1334,12333,,"Rodriguez, Terrance",18-11-1948 00:00,M,M,90000,4,1,High School,Management,No Owner,3,Europe,Villeneuve-d'Ascq,Nord,France,"16, rue des Grands Champs",,1 (11) 500 555-0141,19-12-2001 00:00,Person,
2597,13596,,"Gomez, Billy",16-06-1951 00:00,M,M,80000,4,1,High School,Professional,No Owner,3,Europe,Orly,Val de Marne,France,"86, rue Mazagran",,1 (11) 500 555-0141,14-08-2003 00:00,Person,
2606,13605,,"Straatsma, Gerrit",18-11-1949 00:00,M,M,80000,5,1,High School,Management,No Owner,3,Europe,Metz,Moselle,France,"26, avenue de Malakoff",,1 (11) 500 555-0179,24-07-2002 00:00,Person,
4096,15095,,"Shan, Jodi",05-01-1945 00:00,M,F,70000,5,1,High School,Professional,No Owner,2,Europe,Les Ulis,Essonne,France,"35, rue de Longchamp",,1 (11) 500 555-0195,16-01-2003 00:00,Person,
4711,15710,,"Rana, Brandy",23-01-1948 00:00,M,F,90000,4,1,High School,Management,No Owner,3,Europe,Villeneuve-d'Ascq,Nord,France,"33, rue de l'Espace De Schengen",,1 (11) 500 555-0137,06-03-2003 00:00,Person,
6207,17206,,"Gonzales, Spencer",12-01-1954 00:00,M,M,90000,3,1,High School,Professional,No Owner,2,Europe,Tremblay-en-France,Seine Saint Denis,France,"2121, quai de l´ Iton",,1 (11) 500 555-0130,23-10-2002 00:00,Person,
7129,18128,,"Suarez, Roberto",07-12-1957 00:00,M,M,90000,2,1,High School,Professional,No Owner,1,Europe,Bobigny,Seine Saint Denis,France,"6, route de Marseille",,1 (11) 500 555-0131,17-10-2003 00:00,Person,
7176,18175,,"Hernandez, Carrie",16-05-1950 00:00,M,F,90000,4,1,High School,Management,No Owner,3,Europe,Paris,Seine (Paris),France,"42, impasse Ste-Madeleine",,1 (11) 500 555-0114,25-05-2002 00:00,Person,
8944,19943,,"Carlson, Walter",27-02-1948 00:00,M,M,90000,4,1,High School,Management,No Owner,3,Europe,Paris,Seine (Paris),France,"5, rue de la Cavalerie",,1 (11) 500 555-0143,28-06-2003 00:00,Person,
9582,20581,,"Sanchez, Ruth",15-11-1952 00:00,M,F,80000,4,1,Partial College,Professional,No Owner,2,Europe,Sèvres,Hauts de Seine,France,"23, rue de Linois",,1 (11) 500 555-0195,04-05-2004 00:00,Person,
10543,21542,,"Vance, Patricia",24-05-1949 00:00,M,F,70000,5,1,Partial High School,Skilled Manual,No Owner,3,Europe,Bobigny,Seine Saint Denis,France,"7, place de Brazaville",,1 (11) 500 555-0158,10-06-2004 00:00,Person,
10851,21850,,"Subram, Bruce",14-09-1951 00:00,M,M,80000,4,1,High School,Professional,No Owner,3,Europe,Paris,Seine (Paris),France,"215, avenue du Québec",,1 (11) 500 555-0198,26-03-2004 00:00,Person,
11801,22800,,"Alvarez, Dwayne",13-06-1955 00:00,M,M,90000,2,1,High School,Professional,No Owner,2,Europe,Colombes,Hauts de Seine,France,"1, rue de la Centenaire",,1 (11) 500 555-0147,10-06-2004 00:00,Person,
11825,22824,,"Nath, April",21-11-1952 00:00,M,F,80000,4,1,Partial College,Professional,No Owner,2,Europe,Roncq,Nord,France,"873, rue Malar",,1 (11) 500 555-0134,16-06-2004 00:00,Person,
12632,23631,,"Wang, Colin",05-03-1949 00:00,S,M,80000,5,1,High School,Management,No Owner,3,Europe,Saint Ouen,Somme,France,"663, rue de Longchamp",,1 (11) 500 555-0182,22-07-2004 00:00,Person,
13553,24552,,"Carlson, Ross",24-09-1945 00:00,M,M,70000,5,1,High School,Professional,No Owner,2,Europe,Pantin,Seine Saint Denis,France,"8812, rue Surcouf",,1 (11) 500 555-0136,05-06-2004 00:00,Person,
13872,24871,,"Luo, Kelsey",24-05-1950 00:00,S,F,90000,4,1,High School,Management,No Owner,3,Europe,Cergy,Val d'Oise,France,"935, rue Mazagran",,1 (11) 500 555-0115,15-01-2004 00:00,Person,
13875,24874,,"Moreno, Wendy",16-03-1949 00:00,M,F,90000,4,1,High School,Management,No Owner,3,Europe,Suresnes,Hauts de Seine,France,"1416, place de la Concorde",,1 (11) 500 555-0196,18-04-2004 00:00,Person,
15413,26412,,"Chande, Kate",15-09-1949 00:00,M,F,80000,5,1,High School,Management,No Owner,3,Europe,Les Ulis,Essonne,France,"591, rue Lauriston",,1 (11) 500 555-0112,24-04-2004 00:00,Person,
16136,27135,,"Martin, David",11-08-1953 00:00,S,M,10000,2,1,High School,Manual,No Owner,2,Europe,Versailles,Yveline,France,"88, place de la République",,1 (11) 500 555-0199,09-01-2004 00:00,Person,
16325,27324,,"Xu, Candice",28-07-1952 00:00,S,F,80000,4,1,High School,Professional,No Owner,2,Europe,Villeneuve-d'Ascq,Nord,France,"3, rue Pierre-Demoulin",,1 (11) 500 555-0156,11-06-2004 00:00,Person,
16330,27329,,"Vazquez, Gloria",23-07-1949 00:00,M,F,80000,5,1,High School,Management,No Owner,3,Europe,Roncq,Nord,France,"874, avenue des Ternes",,1 (11) 500 555-0118,17-12-2003 00:00,Person,
16934,27933,,"Evans, Amber",19-02-1954 00:00,S,F,80000,3,1,Partial College,Professional,No Owner,2,Europe,Saint-Denis,Seine Saint Denis,France,"9363, rue Saint-Lazare",,1 (11) 500 555-0131,23-05-2004 00:00,Person,
16937,27936,,"Martin, Bruce",07-07-1945 00:00,M,M,60000,3,1,Partial High School,Skilled Manual,No Owner,4,Europe,Croix,Nord,France,"2080, quai de Grenelle",,1 (11) 500 555-0135,19-12-2003 00:00,Person,
16952,27951,,"Torres, Roy",12-07-1952 00:00,S,M,80000,4,1,Partial College,Professional,No Owner,2,Europe,Paris,Seine (Paris),France,"839, rue Mazagran",,1 (11) 500 555-0142,16-06-2004 00:00,Person,
16955,27954,,"Saunders, Brenda",02-08-1951 00:00,S,F,80000,4,1,High School,Professional,No Owner,3,Europe,Paris,Seine (Paris),France,"87, rue des Vendangeurs",,1 (11) 500 555-0121,22-02-2004 00:00,Person,
17918,28917,,"Zhou, Sandra",03-02-1948 00:00,S,F,80000,5,1,High School,Management,No Owner,4,Europe,Paris,Seine (Paris),France,"82, cours Mirabeau",,1 (11) 500 555-0184,04-07-2004 00:00,Person,
1805,12804,,"Chander, Jaclyn",04-06-1968 00:00,S,F,30000,1,1,Bachelors,Clerical,No Owner,0,Europe,Villeneuve-d'Ascq,Nord,France,"34, route de Marseille",,1 (11) 500 555-0132,05-04-2002 00:00,Person,
1825,12824,,"Subram, Kristopher",06-05-1966 00:00,S,M,30000,1,1,Bachelors,Clerical,No Owner,1,Europe,Paris,Seine (Paris),France,"33, place de la République",,1 (11) 500 555-0189,12-06-2004 00:00,Person,
3786,14785,,"Patterson, Gavin",11-03-1967 00:00,S,M,30000,1,1,Bachelors,Clerical,No Owner,1,Europe,Saint Germain en Laye,Yveline,France,"6, rue de l´Esplanade",,1 (11) 500 555-0173,07-07-2004 00:00,Person,
3931,14930,,"Sara, Cindy",01-07-1968 00:00,S,F,30000,1,1,Bachelors,Clerical,No Owner,0,Europe,Bobigny,Seine Saint Denis,France,"47, impasse Ste-Madeleine",,1 (11) 500 555-0120,06-11-2002 00:00,Person,
3937,14936,,"Sanchez, Bryan",20-02-1967 00:00,S,M,30000,1,1,Bachelors,Clerical,No Owner,1,Europe,Tremblay-en-France,Seine Saint Denis,France,"906, boulevard Tremblay",,1 (11) 500 555-0180,16-02-2004 00:00,Person,
3943,14942,,"Madan, Whitney",13-02-1966 00:00,S,F,30000,1,1,Bachelors,Clerical,No Owner,1,Europe,Courbevoie,Hauts de Seine,France,"11, rue du Puits Dixme",,1 (11) 500 555-0157,03-01-2004 00:00,Person,
5259,16258,,"Malhotra, Deanna",03-11-1967 00:00,S,F,30000,1,1,Bachelors,Clerical,No Owner,0,Europe,Orleans,Loiret,France,"9967, rue Marbeuf",,1 (11) 500 555-0142,21-06-2004 00:00,Person,
5392,16391,,"Suri, Sergio",04-11-1968 00:00,S,M,30000,1,1,Bachelors,Clerical,No Owner,0,Europe,Verrieres Le Buisson,Essonne,France,"212, rue de Berri",,1 (11) 500 555-0114,04-04-2003 00:00,Person,
8319,19318,,"Dominguez, Jamie",02-06-1967 00:00,S,M,30000,1,1,Bachelors,Clerical,No Owner,0,Europe,Les Ulis,Essonne,France,"4, rue Saint Denis",,1 (11) 500 555-0122,02-01-2003 00:00,Person,
8320,19319,,"Guo, Darryl",02-02-1967 00:00,S,M,30000,1,1,Bachelors,Clerical,No Owner,1,Europe,Orleans,Loiret,France,"77, rue de Bas Marin",,1 (11) 500 555-0125,30-01-2003 00:00,Person,
9885,20884,,"Schmidt, Darren",09-01-1967 00:00,S,M,30000,1,1,Bachelors,Clerical,No Owner,0,Europe,Bobigny,Seine Saint Denis,France,"1211, rue des Ecoles",,1 (11) 500 555-0180,11-05-2004 00:00,Person,
9896,20895,,"Jimenez, Ruben",11-12-1966 00:00,S,M,30000,1,1,Bachelors,Clerical,No Owner,1,Europe,Paris,Seine (Paris),France,"8101bis, boulevard Saint Germain",,1 (11) 500 555-0141,03-06-2004 00:00,Person,
10063,21062,,"Barnes, Miranda",10-08-1967 00:00,S,F,30000,1,1,Bachelors,Clerical,No Owner,1,Europe,Tremblay-en-France,Seine Saint Denis,France,"2802, boulevard Beau Marchais",,1 (11) 500 555-0133,14-09-2003 00:00,Person,
11473,22472,,"Sharma, Bridget",06-10-1967 00:00,S,F,30000,1,1,Bachelors,Clerical,No Owner,0,Europe,Morangis,Essonne,France,"57, rue Lafayette",,1 (11) 500 555-0173,08-01-2004 00:00,Person,
11646,22645,,"Murphy, Isabella",08-02-1967 00:00,S,F,30000,1,1,Bachelors,Clerical,No Owner,1,Europe,Metz,Moselle,France,"9955, rue Ste-Honoré",,1 (11) 500 555-0117,18-03-2004 00:00,Person,
11650,22649,,"Tang, Corey",20-08-1966 00:00,S,M,30000,1,1,Bachelors,Clerical,No Owner,1,Europe,Metz,Moselle,France,"31, place de Fontenoy",,1 (11) 500 555-0128,23-03-2004 00:00,Person,
11652,22651,,"Sara, Frederick",15-11-1966 00:00,S,M,30000,1,1,Bachelors,Clerical,No Owner,1,Europe,Les Ulis,Essonne,France,"410, rue de l´Esplanade",,1 (11) 500 555-0190,25-03-2004 00:00,Person,
12909,23908,,"Sanz, Max",18-11-1966 00:00,S,M,30000,1,1,Bachelors,Clerical,No Owner,1,Europe,Colombes,Hauts de Seine,France,"111, boulevard du Montparnasse",,1 (11) 500 555-0148,30-05-2004 00:00,Person,
16777,27776,,"Gomez, Audrey",05-05-1966 00:00,S,F,30000,1,1,Bachelors,Clerical,No Owner,1,Europe,Paris,Seine (Paris),France,"909, rue Saint Denis",,1 (11) 500 555-0197,16-05-2004 00:00,Person,
17392,28391,,"Jimenez, Monique",17-09-1964 00:00,M,F,30000,1,1,Bachelors,Skilled Manual,No Owner,2,Europe,Paris,Seine (Paris),France,"882, rue Villedo",,1 (11) 500 555-0165,19-08-2003 00:00,Person,
18379,29378,,"Vance, Dominic",13-02-1965 00:00,M,M,30000,1,1,Bachelors,Skilled Manual,No Owner,2,Europe,Orleans,Loiret,France,"432, avenue de l´ Union Centrale",,1 (11) 500 555-0123,14-05-2004 00:00,Person,
379,11378,,"Liang, Shannon",22-05-1960 00:00,S,F,10000,1,1,High School,Manual,No Owner,1,Europe,Metz,Moselle,France,7445 Meaham Drive,,1 (11) 500 555-0159,20-04-2003 00:00,Person,
391,11390,,"Raji, Christine",19-10-1970 00:00,S,F,10000,1,1,High School,Manual,No Owner,1,Europe,Saint Germain en Laye,Yveline,France,"11, boulevard Tremblay",,1 (11) 500 555-0153,10-05-2004 00:00,Person,
1256,12255,,"Alvarez, Robyn",06-08-1961 00:00,S,F,20000,1,1,Partial College,Manual,No Owner,0,Europe,Colomiers,Garonne (Haute),France,"3, place de la République",,1 (11) 500 555-0157,21-09-2001 00:00,Person,
1266,12265,,"Guo, Alan",03-07-1959 00:00,S,M,10000,1,1,High School,Manual,No Owner,1,Europe,Suresnes,Hauts de Seine,France,"7, rue des Ecoles",,1 (11) 500 555-0126,27-10-2001 00:00,Person,
1468,12467,,"Jones, Jennifer",07-04-1967 00:00,S,F,20000,1,1,Partial College,Manual,No Owner,1,Europe,Paris,Seine (Paris),France,"2, place de la République",,1 (11) 500 555-0197,23-10-2003 00:00,Person,
2537,13536,,"Ward, Arianna",17-05-1959 00:00,S,F,10000,1,1,High School,Manual,No Owner,1,Europe,Saint Germain en Laye,Yveline,France,"15, avenue de la Gare",,1 (11) 500 555-0188,26-06-2002 00:00,Person,
2538,13537,,"Moreno, Jill",10-10-1959 00:00,S,F,10000,1,1,High School,Manual,No Owner,1,Europe,Saint Ouen,Somme,France,"1359, avenue de l´Europe",,1 (11) 500 555-0139,01-06-2002 00:00,Person,
3142,14141,,"Bryant, Ana",11-06-1960 00:00,S,F,10000,1,1,High School,Manual,No Owner,1,Europe,Villeneuve-d'Ascq,Nord,France,"4212, rue Saint-Lazare",,1 (11) 500 555-0113,22-08-2002 00:00,Person,
3146,14145,,"Ye, Jessie",15-02-1959 00:00,S,M,10000,1,1,High School,Manual,No Owner,1,Europe,Paris,Seine (Paris),France,"3669, rue des Pyrenees",,1 (11) 500 555-0178,10-08-2003 00:00,Person,
3767,14766,,"Xu, Curtis",22-02-1968 00:00,S,M,20000,1,1,Partial College,Manual,No Owner,0,Europe,Saint-Denis,Seine Saint Denis,France,"1, place Beaubernard",,1 (11) 500 555-0166,28-05-2004 00:00,Person,
3789,14788,,"Rana, Gerald",19-12-1966 00:00,S,M,20000,1,1,High School,Manual,No Owner,1,Europe,Paris,Seine (Paris),France,"214, rue Léo Delibes",,1 (11) 500 555-0175,04-09-2003 00:00,Person,
3924,14923,,"Blanco, Andy",02-02-1968 00:00,S,M,20000,1,1,Partial College,Manual,No Owner,0,Europe,Lille,Nord,France,"1, rue de la Centenaire",,1 (11) 500 555-0117,29-04-2004 00:00,Person,
4054,15053,,"Andersen, Kurt",09-11-1959 00:00,S,M,10000,1,1,High School,Manual,No Owner,1,Europe,Tremblay-en-France,Seine Saint Denis,France,"600, avenue des Laurentides",,1 (11) 500 555-0147,20-03-2004 00:00,Person,
4651,15650,,"Li, Ronnie",03-02-1961 00:00,S,M,20000,1,1,Partial College,Manual,No Owner,0,Europe,Saint Germain en Laye,Yveline,France,"1010, avenue de l´ Union Centrale",,1 (11) 500 555-0123,16-06-2004 00:00,Person,
4652,15651,,"Lopez, Ann",13-07-1961 00:00,S,F,20000,1,1,Partial College,Manual,No Owner,0,Europe,Morangis,Essonne,France,"1, rue de Maubeuge",,1 (11) 500 555-0165,14-02-2003 00:00,Person,
4655,15654,,"Fernandez, Levi",12-03-1960 00:00,S,M,10000,1,1,High School,Manual,No Owner,1,Europe,Paris,Seine (Paris),France,"9193, place du Tertre",,1 (11) 500 555-0172,12-12-2003 00:00,Person,
4659,15658,,"Rogers, Victoria",16-08-1959 00:00,S,F,10000,1,1,High School,Manual,No Owner,1,Europe,Metz,Moselle,France,"61, rue des Rosiers",,1 (11) 500 555-0161,04-03-2004 00:00,Person,
5255,16254,,"Morris, Maria",21-08-1967 00:00,S,F,20000,1,1,Partial College,Manual,No Owner,1,Europe,Chatou,Yveline,France,"3, rue Surcouf",,1 (11) 500 555-0190,25-08-2003 00:00,Person,
5256,16255,,"Russell, Taylor",22-08-1967 00:00,S,F,20000,1,1,Partial College,Manual,No Owner,1,Europe,Tremblay-en-France,Seine Saint Denis,France,"34, rue des Pyrenees",,1 (11) 500 555-0165,19-10-2003 00:00,Person,
5399,16398,,"Rana, Emmanuel",14-12-1967 00:00,S,M,20000,1,1,High School,Manual,No Owner,1,Europe,Roubaix,Nord,France,"45, rue Pierre-Demoulin",,1 (11) 500 555-0166,12-09-2003 00:00,Person,
5533,16532,,"Sharma, Tommy",24-06-1961 00:00,S,M,20000,1,1,Partial College,Manual,No Owner,0,Europe,Cergy,Val d'Oise,France,"740, allée des Princes",,1 (11) 500 555-0151,25-06-2003 00:00,Person,
5536,16535,,"Chen, Colin",12-05-1960 00:00,S,M,10000,1,1,High School,Manual,No Owner,1,Europe,Paris,Seine (Paris),France,"5, avenue de la Gare",,1 (11) 500 555-0119,05-12-2003 00:00,Person,
5537,16536,,"Jimenez, Meghan",22-07-1960 00:00,S,F,10000,1,1,High School,Manual,No Owner,1,Europe,Saint-Denis,Seine Saint Denis,France,"10257, avenue de l´Europe",,1 (11) 500 555-0140,02-12-2003 00:00,Person,
6740,17739,,"Cai, Colin",10-11-1961 00:00,S,M,20000,1,1,Partial College,Manual,No Owner,0,Europe,Bobigny,Seine Saint Denis,France,"8012, rue de Bas Marin",,1 (11) 500 555-0182,23-01-2003 00:00,Person,
6741,17740,,"Liang, Colleen",06-06-1961 00:00,S,F,20000,1,1,Partial College,Manual,No Owner,0,Europe,Les Ulis,Essonne,France,"084, boulevard du Montparnasse",,1 (11) 500 555-0127,27-09-2003 00:00,Person,
6749,17748,,"Kapoor, Geoffrey",17-05-1959 00:00,S,M,10000,1,1,High School,Manual,No Owner,1,Europe,Lieusaint,Seine et Marne,France,"95, rue Ste-Honoré",,1 (11) 500 555-0116,17-02-2004 00:00,Person,
6776,17775,,"Moreno, Ricky",24-02-1968 00:00,S,M,20000,1,1,Partial College,Manual,No Owner,1,Europe,Courbevoie,Hauts de Seine,France,"191, rue de Cambrai",,1 (11) 500 555-0129,04-04-2003 00:00,Person,
6788,17787,,"Zhao, Alejandro",17-10-1967 00:00,S,M,20000,1,1,Partial College,Manual,No Owner,1,Europe,Paris,Seine (Paris),France,"4822, rue des Ecoles",,1 (11) 500 555-0115,05-05-2003 00:00,Person,
6939,17938,,"Gill, Ruben",12-04-1959 00:00,S,M,10000,1,1,High School,Manual,No Owner,1,Europe,Lieusaint,Seine et Marne,France,"11, rue de Terre Neuve",,1 (11) 500 555-0192,07-07-2004 00:00,Person,
6940,17939,,"Wang, Kelli",04-07-1959 00:00,S,F,10000,1,1,High School,Manual,No Owner,1,Europe,Suresnes,Hauts de Seine,France,"84, avenue des Ternes",,1 (11) 500 555-0167,06-07-2004 00:00,Person,
8277,19276,,"Sai, Ruben",10-08-1961 00:00,S,M,20000,1,1,Partial College,Manual,No Owner,0,Europe,Paris La Defense,Hauts de Seine,France,"69, avenue du Port",,1 (11) 500 555-0137,23-10-2002 00:00,Person,
8316,19315,,"Sharma, Devon",03-09-1967 00:00,S,M,20000,1,1,Partial College,Manual,No Owner,1,Europe,Pantin,Seine Saint Denis,France,3450 Villageoaks Dr.,,1 (11) 500 555-0126,14-12-2002 00:00,Person,
8318,19317,,"Scott, Sara",16-03-1967 00:00,S,F,20000,1,1,Partial College,Manual,No Owner,1,Europe,Tremblay-en-France,Seine Saint Denis,France,"959, rue de la Centenaire",,1 (11) 500 555-0153,18-10-2003 00:00,Person,
8321,19320,,"Deng, Bethany",03-11-1966 00:00,S,F,20000,1,1,High School,Manual,No Owner,1,Europe,Les Ulis,Essonne,France,"1, rue de la Centenaire",,1 (11) 500 555-0177,10-01-2003 00:00,Person,
8422,19421,,"Rana, Jay",09-09-1970 00:00,S,M,10000,1,1,High School,Manual,No Owner,1,Europe,Lille,Nord,France,"2, rue Pierre-Demoulin",,1 (11) 500 555-0186,14-04-2003 00:00,Person,
9827,20826,,"Raman, Jillian",12-05-1961 00:00,S,F,20000,1,1,Partial College,Manual,No Owner,0,Europe,Paris,Seine (Paris),France,"76, rue Montcalm",,1 (11) 500 555-0159,01-02-2004 00:00,Person,
9828,20827,,"Perez, Jillian",06-09-1961 00:00,S,F,20000,1,1,Partial College,Manual,No Owner,0,Europe,Paris La Defense,Hauts de Seine,France,"1, rue de la Cavalerie",,1 (11) 500 555-0111,29-01-2004 00:00,Person,
10025,21024,,"Jimenez, Lori",04-01-1970 00:00,S,F,10000,1,1,High School,Manual,No Owner,1,Europe,Paris,Seine (Paris),France,"252, rue de la Centenaire",,1 (11) 500 555-0155,21-08-2003 00:00,Person,
10065,21064,,"Sun, Colleen",20-11-1966 00:00,S,F,20000,1,1,High School,Manual,No Owner,1,Europe,Saint Ouen,Somme,France,"8188, place du Tertre",,1 (11) 500 555-0116,21-09-2003 00:00,Person,
11420,22419,,"Xu, Damien",03-05-1959 00:00,S,M,10000,1,1,High School,Manual,No Owner,1,Europe,Saint Germain en Laye,Yveline,France,"499, rue de la Comédie",,1 (11) 500 555-0119,27-03-2004 00:00,Person,
11421,22420,,"Moore, Richard",28-10-1959 00:00,S,M,10000,1,1,High School,Manual,No Owner,1,Europe,Metz,Moselle,France,"82, avenue des Ternes",,1 (11) 500 555-0113,30-11-2003 00:00,Person,
11432,22431,,"Dominguez, Marie",08-06-1970 00:00,S,F,10000,1,1,High School,Manual,No Owner,1,Europe,Paris,Seine (Paris),France,"811, avenue Reille",,1 (11) 500 555-0110,07-09-2003 00:00,Person,
11459,22458,,"Vazquez, Kendra",13-06-1968 00:00,S,F,20000,1,1,Partial College,Manual,No Owner,0,Europe,Verrieres Le Buisson,Essonne,France,"02, place de Fontenoy",,1 (11) 500 555-0196,23-12-2003 00:00,Person,
11467,22466,,"Tang, Raul",13-09-1967 00:00,S,M,20000,1,1,Partial College,Manual,No Owner,1,Europe,Paris,Seine (Paris),France,"935, rue Mazagran",,1 (11) 500 555-0175,01-01-2004 00:00,Person,
13011,24010,,"Alvarez, Walter",24-08-1961 00:00,S,M,20000,1,1,Partial College,Manual,No Owner,0,Europe,Lille,Nord,France,"5, avenue de la Gare",,1 (11) 500 555-0168,21-05-2004 00:00,Person,
13013,24012,,"Lewis, James",12-05-1960 00:00,S,M,10000,1,1,High School,Manual,No Owner,0,Europe,Bobigny,Seine Saint Denis,France,"17, rue de Varenne",,1 (11) 500 555-0182,16-04-2004 00:00,Person,
13057,24056,,"Lin, Tamara",12-06-1967 00:00,S,F,20000,1,1,Partial College,Manual,No Owner,1,Europe,Suresnes,Hauts de Seine,France,"4801, rue de Varenne",,1 (11) 500 555-0149,03-06-2004 00:00,Person,
13186,24185,,"She, Tara",25-11-1960 00:00,S,F,10000,1,1,High School,Manual,No Owner,1,Europe,Saint-Denis,Seine Saint Denis,France,Attaché de Presse,,1 (11) 500 555-0115,08-07-2004 00:00,Person,
14459,25458,,"Mehta, Bruce",08-02-1966 00:00,M,M,20000,1,1,High School,Manual,No Owner,1,Europe,Courbevoie,Hauts de Seine,France,"48, rue Montcalm",,1 (11) 500 555-0118,23-06-2004 00:00,Person,
14580,25579,,"Prasad, Bobby",09-02-1960 00:00,M,M,10000,1,1,High School,Manual,No Owner,1,Europe,Orly,Val de Marne,France,"390, rue des Rosiers",,1 (11) 500 555-0182,28-09-2003 00:00,Person,
14723,25722,,"Mitchell, Noah",19-07-1961 00:00,S,M,20000,1,1,Partial College,Manual,No Owner,0,Europe,Saint Germain en Laye,Yveline,France,"40, place de la République",,1 (11) 500 555-0163,13-07-2003 00:00,Person,
